date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:20:25	55471/55471	---M--	200	added ('OK')	application/pdf	etag:%22086fbd544c8c61:5354%22	http://nemfa.org/docs/SE_StudentInformationForm_Blank.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/SE_StudentInformationForm_Blank.pdf	(from http://nemfa.org/)
21:20:30	90664/90664	---M--	200	added ('OK')	application/pdf	etag:%220fa62ad51ccc61:5354%22	http://nemfa.org/docs/DressCode.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/DressCode.pdf	(from http://nemfa.org/)
21:20:30	55986/55986	---M--	200	added ('OK')	application/pdf	etag:%22ee8a73481738cf1:5354%22	http://nemfa.org/docs/ChorusRehearPolicy.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/ChorusRehearPolicy.pdf	(from http://nemfa.org/)
21:20:33	15674/15674	---M--	200	added ('OK')	application/pdf	etag:%228a11bcc227d01:5354%22	http://nemfa.org/docs/1.Driving%20Directions%20Keene%20High%20School%20to%20Headquarters%20Hotel.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/1.Driving%20Directions%20Keene%20High%20School%20to%20Headquarters%20Hotel.pdf	(from http://nemfa.org/)
21:20:35	33539/33539	---M--	200	added ('OK')	application/pdf	etag:%22545bfb9f227d01:5354%22	http://nemfa.org/docs/1.Driving%20Directions%20to%20Keene%20High%20School.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/1.Driving%20Directions%20to%20Keene%20High%20School.pdf	(from http://nemfa.org/)
21:20:36	72639/72639	---M--	200	added ('OK')	application/pdf	etag:%224498ce81227d01:5354%22	http://nemfa.org/docs/1.Keene%20Area%20Accommodations.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/1.Keene%20Area%20Accommodations.pdf	(from http://nemfa.org/)
21:20:37	717/717	---M--	200	added ('OK')	image/gif	etag:%220b06d4e63c2c61:5354%22	http://nemfa.org/images/btn_search.gif	/home/jis/nemfa1/nemfa/nemfa.org/images/btn_search.gif	(from http://nemfa.org/)
21:20:37	1458/1458	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:01%20GMT	http://nemfa.org/printReport.aspx	/home/jis/nemfa1/nemfa/nemfa.org/printReport.html	(from http://nemfa.org/)
21:20:37	88191/88191	---M--	200	added ('OK')	application/pdf	etag:%2236cb78f8f77dcf1:5354%22	http://nemfa.org/docs/1.NEMFA.Off.Season.Panel.Opt.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/1.NEMFA.Off.Season.Panel.Opt.pdf	(from http://nemfa.org/)
21:20:38	7408/7408	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:01%20GMT	http://nemfa.org/Event_Detail.aspx?id=148	/home/jis/nemfa1/nemfa/nemfa.org/Event_Detail71b0.html	(from http://nemfa.org/)
21:20:38	7506/7506	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:01%20GMT	http://nemfa.org/Event_Detail.aspx?id=149	/home/jis/nemfa1/nemfa/nemfa.org/Event_Detail5c8d.html	(from http://nemfa.org/)
21:20:38	7547/7547	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:01%20GMT	http://nemfa.org/Event_Detail.aspx?id=150	/home/jis/nemfa1/nemfa/nemfa.org/Event_Detail9537.html	(from http://nemfa.org/)
21:20:39	12329/12329	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:02%20GMT	http://nemfa.org/Notice_Detail.aspx?id=278	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detaild5b4.html	(from http://nemfa.org/)
21:20:39	12483/12483	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:02%20GMT	http://nemfa.org/Notice_Detail.aspx?id=277	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail4bb2.html	(from http://nemfa.org/)
21:20:39	12398/12398	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:02%20GMT	http://nemfa.org/Notice_Detail.aspx?id=276	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detaildc45.html	(from http://nemfa.org/)
21:20:40	12832/12832	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:03%20GMT	http://nemfa.org/Notice_Detail.aspx?id=275	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail097d.html	(from http://nemfa.org/)
21:20:40	12581/12581	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:03%20GMT	http://nemfa.org/Notice_Detail.aspx?id=274	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detailf772.html	(from http://nemfa.org/)
21:20:41	12316/12316	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:04%20GMT	http://nemfa.org/Notice_Detail.aspx?id=273	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail486c.html	(from http://nemfa.org/)
21:20:41	12504/12504	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:04%20GMT	http://nemfa.org/Notice_Detail.aspx?id=271	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail3cd8.html	(from http://nemfa.org/)
21:20:42	12482/12482	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:05%20GMT	http://nemfa.org/Notice_Detail.aspx?id=270	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail3129.html	(from http://nemfa.org/)
21:20:42	12442/12442	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:05%20GMT	http://nemfa.org/Notice_Detail.aspx?id=269	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail024a.html	(from http://nemfa.org/)
21:20:43	12622/12622	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:06%20GMT	http://nemfa.org/Notice_Detail.aspx?id=268	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail0fd6.html	(from http://nemfa.org/)
21:20:43	12680/12680	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:06%20GMT	http://nemfa.org/Notice_Detail.aspx?id=267	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail79ee.html	(from http://nemfa.org/)
21:20:44	12918/12918	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:07%20GMT	http://nemfa.org/Notice_Detail.aspx?id=266	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detailfe1c.html	(from http://nemfa.org/)
21:20:44	12483/12483	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:07%20GMT	http://nemfa.org/Notice_Detail.aspx?id=265	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail8eeb.html	(from http://nemfa.org/)
21:20:45	12323/12323	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:08%20GMT	http://nemfa.org/Notice_Detail.aspx?id=262	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detailfdcf.html	(from http://nemfa.org/)
21:20:45	12504/12504	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:08%20GMT	http://nemfa.org/Notice_Detail.aspx?id=261	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail357b.html	(from http://nemfa.org/)
21:20:46	12580/12580	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:09%20GMT	http://nemfa.org/Notice_Detail.aspx?id=260	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detailcf28.html	(from http://nemfa.org/)
21:20:46	12956/12956	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:09%20GMT	http://nemfa.org/Notice_Detail.aspx?id=259	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail1ec3.html	(from http://nemfa.org/)
21:20:47	12757/12757	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:10%20GMT	http://nemfa.org/Notice_Detail.aspx?id=258	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail09f9.html	(from http://nemfa.org/)
21:20:47	12469/12469	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:10%20GMT	http://nemfa.org/Notice_Detail.aspx?id=257	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail5717.html	(from http://nemfa.org/)
21:20:48	12260/12260	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:11%20GMT	http://nemfa.org/Notice_Detail.aspx?id=256	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail76b3.html	(from http://nemfa.org/)
21:20:48	12167/12167	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:11%20GMT	http://nemfa.org/Notice_Detail.aspx?id=255	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail043e.html	(from http://nemfa.org/)
21:20:49	12392/12392	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:12%20GMT	http://nemfa.org/Notice_Detail.aspx?id=254	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail889a.html	(from http://nemfa.org/)
21:20:49	12461/12461	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:12%20GMT	http://nemfa.org/Notice_Detail.aspx?id=252	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail5417.html	(from http://nemfa.org/)
21:20:50	12332/12332	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:13%20GMT	http://nemfa.org/Notice_Detail.aspx?id=251	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail2787.html	(from http://nemfa.org/)
21:20:50	18324/18324	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:13%20GMT	http://nemfa.org/Notice_Detail.aspx?id=249	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detaild1d2.html	(from http://nemfa.org/)
21:20:51	12477/12477	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:14%20GMT	http://nemfa.org/Notice_Detail.aspx?id=204	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detailb7b8.html	(from http://nemfa.org/)
21:20:51	13212/13212	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:15%20GMT	http://nemfa.org/Notice_Detail.aspx?id=171	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detaile3cf.html	(from http://nemfa.org/)
21:20:52	12559/12559	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:15%20GMT	http://nemfa.org/Notice_Detail.aspx?id=153	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail4893.html	(from http://nemfa.org/)
21:20:52	12020/12020	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:15%20GMT	http://nemfa.org/Notice_Detail.aspx?id=152	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detaile8f5.html	(from http://nemfa.org/)
21:20:53	12167/12167	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:16%20GMT	http://nemfa.org/Notice_Detail.aspx?id=151	/home/jis/nemfa1/nemfa/nemfa.org/Notice_Detail4133.html	(from http://nemfa.org/)
21:20:53	3460/3460	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:16%20GMT	http://www.measuretwice.net/	/home/jis/nemfa1/nemfa/www.measuretwice.net/index.html	(from http://nemfa.org/)
21:20:54	7446/7446	---M--	200	added ('OK')	text/css	etag:%22c18916cac1ecb1:5354%22	http://www.measuretwice.net/style.css	/home/jis/nemfa1/nemfa/www.measuretwice.net/style.css	(from http://nemfa.org/)
21:20:54	3460/3460	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:17%20GMT	http://www.measuretwice.net/default.aspx	/home/jis/nemfa1/nemfa/www.measuretwice.net/default.html	(from http://nemfa.org/)
21:20:54	5555/5555	---M--	200	added ('OK')	text/html	date:Thu,%2008%20Jan%202015%2002:21:18%20GMT	http://www.measuretwice.net/contact.aspx	/home/jis/nemfa1/nemfa/www.measuretwice.net/contact.html	(from http://nemfa.org/)
21:20:55	1130/1130	---M--	200	added ('OK')	image/gif	etag:%221c923e7bac1ecb1:5354%22	http://www.measuretwice.net/images/ttl_about.gif	/home/jis/nemfa1/nemfa/www.measuretwice.net/images/ttl_about.gif	(from http://nemfa.org/)
21:20:55	774/774	---M--	200	added ('OK')	image/gif	etag:%221a5be67aac1ecb1:5354%22	http://www.measuretwice.net/images/tab_prod.gif	/home/jis/nemfa1/nemfa/www.measuretwice.net/images/tab_prod.gif	(from http://nemfa.org/)
21:20:55	2781/2781	---M--	200	added ('OK')	image/gif	etag:%227286907aac1ecb1:5354%22	http://www.measuretwice.net/images/logo_pmfinal.gif	/home/jis/nemfa1/nemfa/www.measuretwice.net/images/logo_pmfinal.gif	(from http://nemfa.org/)
21:20:56	1635/1635	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jan%202015%2002:21:19%20GMT	http://nemfa.org/images/m2_nophoto.gif	/home/jis/nemfa1/nemfa/nemfa.org/images/m2_nophoto.ab.delayed	(from http://nemfa.org/People.aspx)
21:20:58	12813/12813	---M--	200	added ('OK')	image/jpeg	etag:%220665c1de92c91:5354%22	http://nemfa.org/images/2008820122111.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122111.jpg	(from http://nemfa.org/People.aspx)
21:20:59	16259/16259	---M--	200	added ('OK')	image/jpeg	etag:%220dad5d5e82c91:5354%22	http://nemfa.org/images/2008820121921.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820121921.jpg	(from http://nemfa.org/People.aspx)
21:20:59	80584/80584	---M--	200	added ('OK')	application/pdf	etag:%2252d5abb8227d01:5354%22	http://nemfa.org/docs/1.Keene%20Area%20Restaurants.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/1.Keene%20Area%20Restaurants.pdf	(from http://nemfa.org/)
21:21:01	6959/6959	---M--	200	added ('OK')	image/jpeg	etag:%2202099f9e82c91:5354%22	http://nemfa.org/images/2008820122022.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122022.jpg	(from http://nemfa.org/People.aspx)
21:21:01	13092/13092	---M--	200	added ('OK')	image/jpeg	etag:%220dad5d5e82c91:5354%22	http://nemfa.org/images/2008820121952.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820121952.jpg	(from http://nemfa.org/People.aspx)
21:21:02	20129/20129	---M--	200	added ('OK')	image/jpeg	etag:%226463ff1171efc91:5354%22	http://nemfa.org/images/2009617122846.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2009617122846.jpg	(from http://nemfa.org/People.aspx)
21:21:03	5049/5049	---M--	200	added ('OK')	image/jpeg	etag:%222a1287ed2a9ce1:5354%22	http://nemfa.org/images/201394195436.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/201394195436.jpg	(from http://nemfa.org/People.aspx)
21:21:03	16834/16834	---M--	200	added ('OK')	image/jpeg	etag:%220ac1f41e92c91:5354%22	http://nemfa.org/images/2008820122215.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122215.jpg	(from http://nemfa.org/People.aspx)
21:21:04	15037/15037	---M--	200	added ('OK')	image/jpeg	etag:%220f2e264e92c91:5354%22	http://nemfa.org/images/200882012233.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/200882012233.jpg	(from http://nemfa.org/People.aspx)
21:21:06	10776/10776	---M--	200	added ('OK')	image/jpeg	etag:%22038a688e92c91:5354%22	http://nemfa.org/images/200882012247.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/200882012247.jpg	(from http://nemfa.org/People.aspx)
21:21:06	18534/18534	---M--	200	added ('OK')	image/jpeg	etag:%22f8d962b2cdacb1:5354%22	http://nemfa.org/images/201133232141.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/201133232141.jpg	(from http://nemfa.org/People.aspx)
21:21:06	12813/12813	---M--	200	added ('OK')	image/jpeg	etag:%220665c1de92c91:5354%22	http://nemfa.org/images/2008820122129.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122129.jpg	(from http://nemfa.org/People.aspx)
21:21:07	8801/8801	---M--	200	added ('OK')	image/jpeg	etag:%220665c1de92c91:5354%22	http://nemfa.org/images/2008820122150.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122150.jpg	(from http://nemfa.org/People.aspx)
21:21:08	10456/10456	---M--	200	added ('OK')	image/jpeg	etag:%220f2e264e92c91:5354%22	http://nemfa.org/images/2008820122326.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122326.jpg	(from http://nemfa.org/People.aspx)
21:21:08	10456/10456	---M--	200	added ('OK')	image/jpeg	etag:%220f2e264e92c91:5354%22	http://nemfa.org/images/2008820122345.jpg	/home/jis/nemfa1/nemfa/nemfa.org/images/2008820122345.jpg	(from http://nemfa.org/People.aspx)
21:21:11	39330/39330	---M--	200	added ('OK')	application/pdf	etag:%22e671e11f972ca1:5354%22	http://www.nemfa.org/docs/NorthSiteDirections.pdf	/home/jis/nemfa1/nemfa/www.nemfa.org/docs/NorthSiteDirections.pdf	(from http://nemfa.org/sePage.aspx?id=2070)
21:21:14	244858/244858	---M--	200	added ('OK')	application/pdf	etag:%227cc6433527d01:5354%22	http://nemfa.org/docs/1.NEMFA.Heritage.Book.2015.pdf	/home/jis/nemfa1/nemfa/nemfa.org/docs/1.NEMFA.Heritage.Book.2015.pdf	(from http://nemfa.org/)
21:21:15	13442/13442	---M--	200	added ('OK')	image/gif	etag:%2268cd397bac1ecb1:5354%22	http://www.measuretwice.net/images/toplogo.gif	/home/jis/nemfa1/nemfa/www.measuretwice.net/images/toplogo.gif	(from http://www.measuretwice.net/)
21:21:15	1178/1178	---M--	200	added ('OK')	image/gif	etag:%22f453817bac1ecb1:5354%22	http://www.measuretwice.net/images/ttl_contact.gif	/home/jis/nemfa1/nemfa/www.measuretwice.net/images/ttl_contact.gif	(from http://www.measuretwice.net/)
